State,IncRate,DivIndex,Black,Indians,Asian,Hawaiian,Races,Latino,White
FL,51176,0.23399999999999999,6.6,0.9,0.7,0.1,2.0,2.7,87.2
FL,51176,0.388965,9.3,0.4,1.4,0.0,1.4,11.7,76.7
FL,51176,0.48701000000000005,26.9,0.8,0.6,0.2,1.6,4.5,66.2
FL,51176,0.5267569999999999,35.6,0.4,0.4,0.0,1.5,4.1,58.7
FL,51176,0.459528,15.2,0.7,0.3,0.1,1.3,12.6,70.8
FL,51176,0.43758400000000003,10.5,0.6,2.1,0.1,1.8,13.3,73.0
FL,51176,0.467708,9.0,0.5,1.6,0.1,1.5,19.1,69.8
FL,51176,0.559992,31.4,0.3,3.1,0.1,2.1,6.0,58.0
FL,51176,0.339323,9.7,0.6,0.7,0.1,1.7,7.8,80.3
FL,51176,0.4376,19.1,1.3,0.4,0.0,1.5,6.5,72.2
FL,51176,0.548148,39.0,0.7,0.3,0.0,1.3,5.0,54.5
FL,51176,0.440223,9.3,0.5,1.9,0.1,1.6,15.3,72.6
FL,51176,0.440316,13.1,0.5,1.6,0.1,1.6,11.6,72.7
FL,51176,0.355081,5.9,1.1,1.2,0.2,1.3,13.0,79.0
FL,51176,0.5100180000000001,19.0,0.3,1.7,0.0,1.2,65.6,15.2
FL,51176,0.471566,6.9,0.5,1.3,0.1,1.7,21.7,69.0
FL,51176,0.233596,6.5,0.5,1.0,0.1,1.5,3.8,87.2
FL,51176,0.415203,9.9,0.7,3.2,0.3,3.9,8.3,75.2
FL,51176,0.521031,8.9,1.3,1.0,0.1,1.3,24.7,64.0
FL,51176,0.671218,22.0,0.6,5.4,0.2,2.4,28.7,44.1
FL,51176,0.605921,13.1,0.8,3.0,0.2,2.5,48.6,37.3
FL,51176,0.584873,18.5,0.6,2.6,0.1,1.6,20.3,58.2
FL,51176,0.36785999999999996,5.3,0.4,2.3,0.1,1.9,13.0,78.2
FL,51176,0.40487,10.8,0.4,3.3,0.1,2.0,8.6,75.8
FL,51176,0.544458,15.6,0.6,1.8,0.1,1.9,19.0,62.8
FL,51176,0.445197,16.5,0.6,0.7,0.1,1.6,9.4,72.0
FL,51176,0.302848,6.5,0.9,2.1,0.2,3.0,5.1,83.0
FL,51176,0.284073,5.0,0.3,1.5,0.1,1.4,8.6,84.0
FL,51176,0.533994,12.0,0.4,4.1,0.1,2.4,18.6,64.4
FL,51176,0.278438,5.7,0.3,2.5,0.1,1.7,5.8,84.5
FL,51176,0.568454,20.0,0.6,1.8,0.1,2.0,17.2,60.1
FL,51176,0.28005599999999997,8.7,0.4,0.8,0.1,0.9,5.7,84.2
FL,51176,0.403443,13.4,0.7,0.7,0.1,1.4,9.1,75.5
FL,51176,0.43163500000000005,20.9,0.9,0.8,0.0,1.7,3.9,72.3
FL,51176,0.44638900000000004,22.5,0.4,0.3,0.0,1.4,5.4,70.7
FL,51176,0.420775,11.0,0.5,1.7,0.1,1.9,12.0,74.3
FL,51176,0.354523,15.1,0.7,0.5,0.1,1.9,3.6,78.8
FL,51176,0.284614,5.9,1.0,1.0,0.2,2.4,6.2,84.1
FL,51176,0.37351999999999996,15.5,1.4,0.6,0.1,2.1,3.4,77.5
GA,53527,0.466746,19.6,0.5,0.8,0.2,1.0,9.4,69.7
GA,53527,0.588653,17.9,1.3,0.8,1.0,1.9,24.6,56.4
GA,53527,0.408091,16.3,0.4,0.5,0.1,1.3,7.5,74.8
GA,53527,0.554672,45.6,0.3,1.1,0.1,1.0,4.4,48.5
GA,53527,0.539025,41.7,0.3,1.7,0.1,1.1,2.1,53.5
GA,53527,0.210037,2.8,0.5,1.3,0.1,1.2,6.2,88.6
GA,53527,0.42864399999999997,11.6,0.5,3.7,0.1,2.1,9.2,74.0
GA,53527,0.357673,10.8,0.6,0.9,0.1,1.9,7.8,79.0
GA,53527,0.5498350000000001,35.1,0.6,0.8,0.0,1.2,6.4,56.8
GA,53527,0.307629,11.1,0.4,0.6,0.0,1.3,5.0,82.3
GA,53527,0.546816,53.4,0.3,1.9,0.1,1.3,3.2,40.8
GA,53527,0.451218,26.8,0.1,0.9,0.0,1.0,2.6,69.0
GA,53527,0.13711099999999998,3.3,0.4,0.2,0.0,1.4,2.0,92.8
GA,53527,0.536623,35.0,0.4,0.4,0.2,1.2,5.6,58.1
GA,53527,0.41827200000000003,15.2,0.5,1.9,0.2,2.7,6.3,74.4
GA,53527,0.497338,28.9,0.4,1.6,0.1,1.6,3.6,64.6
GA,53527,0.5427529999999999,48.5,0.3,0.4,0.1,1.4,3.0,47.0
GA,53527,0.464117,27.9,0.3,0.6,0.0,1.1,3.0,67.6
GA,53527,0.51002,61.4,0.5,0.5,0.3,1.0,4.4,33.3
GA,53527,0.460708,19.4,0.7,1.6,0.2,2.9,5.9,70.5
GA,53527,0.52841,24.6,0.2,0.7,0.2,1.2,10.7,63.2
GA,53527,0.439015,18.7,0.5,0.9,0.1,2.0,6.5,72.2
GA,53527,0.15907000000000002,2.6,0.4,1.4,0.1,1.6,2.7,91.6
GA,53527,0.50976,32.3,0.5,0.6,0.0,1.5,3.5,62.0
GA,53527,0.583735,40.2,0.3,2.7,0.1,2.1,5.9,50.0
GA,53527,0.568621,18.5,1.3,2.4,0.8,3.8,15.1,61.0
GA,53527,0.299333,10.4,0.4,0.5,0.3,1.6,4.8,82.9
GA,53527,0.338539,6.4,0.5,1.9,0.1,1.9,10.1,80.4
GA,53527,0.591439,27.3,0.4,4.3,0.1,1.9,10.7,56.6
GA,53527,0.504339,59.5,0.3,0.5,0.1,0.9,1.2,37.6
GA,53527,0.50011,67.8,0.6,5.2,0.1,2.1,13.2,14.0
GA,53527,0.480346,27.7,0.8,0.2,0.1,1.4,4.2,66.4
GA,53527,0.609575,26.7,0.5,4.9,0.1,2.3,12.6,54.8
GA,53527,0.55373,28.0,0.4,0.8,0.1,1.2,10.6,59.7
GA,53527,0.583928,23.5,1.3,0.9,0.1,1.2,17.6,57.4
GA,53527,0.45978199999999997,16.5,0.4,4.2,0.2,2.8,5.9,71.2
GA,53527,0.500979,27.7,0.4,0.8,0.1,1.1,5.9,64.7
GA,53527,0.44243299999999997,18.0,0.4,1.8,0.1,1.9,6.8,72.1
GA,53527,0.409886,21.4,0.6,0.4,0.1,1.4,3.0,73.7
GA,53527,0.547463,43.6,0.3,1.0,0.1,1.1,3.3,51.1
GA,53527,0.11550099999999999,1.4,0.6,0.9,0.1,1.2,2.1,94.0
GA,53527,0.13306400000000002,0.8,0.4,0.7,0.1,1.5,4.1,93.0
GA,53527,0.597853,54.8,0.5,5.6,0.1,2.0,9.1,30.0
GA,53527,0.556909,41.4,0.8,0.7,0.1,1.1,5.6,51.8
GA,53527,0.480133,29.9,0.4,0.5,0.2,1.0,3.6,65.5
GA,53527,0.5639109999999999,49.9,0.2,0.7,0.1,0.9,6.8,42.7
GA,53527,0.459434,68.0,0.3,1.0,0.2,1.2,2.5,27.8
GA,53527,0.597172,42.5,0.4,1.7,0.2,2.3,8.9,46.2
GA,53527,0.53262,49.5,0.5,0.5,0.0,0.8,2.0,47.1
GA,53527,0.512089,5.3,3.5,0.5,0.2,1.8,29.0,63.2
GA,53527,0.335964,13.9,0.4,0.9,0.1,1.8,3.3,80.2
GA,53527,0.503023,29.7,0.3,0.9,0.0,1.0,5.3,63.7
GA,53527,0.522544,34.1,0.4,0.7,0.0,1.0,4.7,59.9
GA,53527,0.568559,30.9,0.6,1.1,0.3,1.2,11.9,56.7
GA,53527,0.087389,0.7,0.4,0.4,0.0,1.2,1.9,95.5
GA,53527,0.512896,21.4,0.4,4.3,0.1,2.0,6.9,65.9
GA,53527,0.44141499999999995,14.9,0.8,1.4,0.3,1.7,10.1,72.5
GA,53527,0.37899099999999997,3.3,0.5,8.2,0.1,1.5,9.6,77.7
GA,53527,0.276935,9.2,0.3,0.8,0.0,1.6,4.4,84.4
GA,53527,0.626907,44.4,0.3,6.3,0.1,2.0,7.7,40.7
GA,53527,0.229831,0.9,0.7,0.4,0.5,1.1,10.6,87.1
GA,53527,0.22861599999999999,9.4,0.4,0.3,0.0,1.3,1.5,87.3
GA,53527,0.512312,26.6,0.5,1.5,0.2,1.7,6.5,64.2
GA,53527,0.353858,4.4,0.6,1.1,0.4,1.4,14.6,78.9
GA,53527,0.557299,28.9,1.3,0.6,0.2,1.3,10.9,58.9
GA,53527,0.548329,36.9,0.4,0.4,0.1,1.2,6.3,55.8
GA,53527,0.702974,26.3,0.8,11.2,0.1,2.4,20.4,41.6
GA,53527,0.359584,4.0,1.1,2.5,0.3,1.4,13.6,78.7
GA,53527,0.530604,8.1,0.9,2.1,0.2,1.4,27.2,62.3
GA,53527,0.413422,72.6,0.4,0.7,0.0,0.8,1.8,24.3
GA,53527,0.158223,4.8,0.4,0.6,0.0,1.4,1.3,91.6
GA,53527,0.367701,17.0,0.4,0.9,0.1,1.5,3.0,77.6
GA,53527,0.392314,18.6,0.2,1.0,0.0,1.5,3.5,75.6
GA,53527,0.267129,10.6,0.5,0.6,0.0,1.7,2.2,84.9
GA,53527,0.5896710000000001,39.6,0.3,3.3,0.1,2.1,6.3,49.8
GA,53527,0.557975,29.9,0.4,2.7,0.2,2.7,6.5,58.9
GA,53527,0.457449,27.1,0.1,0.8,0.0,1.0,3.3,68.4
GA,53527,0.30098,7.1,0.3,1.8,0.1,1.6,6.7,83.0
GA,53527,0.430705,22.1,0.5,0.3,0.0,1.6,4.2,72.0
GA,53527,0.439733,15.5,0.7,0.6,0.0,1.0,10.9,72.4
GA,53527,0.533134,54.1,0.2,0.6,0.1,0.8,3.2,41.6
GA,53527,0.549508,43.2,0.5,0.6,0.2,0.9,5.1,51.1
GA,53527,0.49398500000000006,34.6,0.3,0.3,0.0,0.8,2.4,62.1
GA,53527,0.41641300000000003,24.6,0.3,0.8,0.0,1.0,1.3,72.3
GA,53527,0.483283,31.2,0.3,0.5,0.0,1.7,2.1,64.7
GA,53527,0.47836999999999996,23.0,0.9,1.4,0.0,2.5,5.2,68.2
GA,53527,0.516501,36.2,0.3,1.0,0.0,1.1,2.4,59.3
GA,53527,0.415404,20.4,0.3,2.3,0.1,1.3,2.4,73.6
GA,53527,0.63442,40.9,0.8,2.4,0.5,4.3,11.6,42.7
GA,53527,0.471384,31.5,0.4,0.5,0.0,1.0,1.5,65.5
GA,53527,0.5683729999999999,26.1,0.7,1.1,0.4,3.6,11.8,59.0
GA,53527,0.558475,36.8,0.5,1.6,0.2,2.0,5.4,55.0
GA,53527,0.17089100000000002,1.8,0.7,0.7,0.1,1.7,4.6,90.9
GA,53527,0.524324,59.9,0.4,1.6,0.1,0.9,4.0,33.9
GA,53527,0.27722800000000003,9.1,0.4,1.1,0.0,1.3,4.3,84.4
GA,53527,0.542337,32.0,0.9,0.9,0.5,1.6,6.6,59.2
GA,53527,0.5311130000000001,40.4,0.4,0.5,0.1,1.4,2.7,55.2
GA,53527,0.5006470000000001,34.9,0.5,0.5,0.1,1.2,1.9,61.4
GA,53527,0.520496,39.1,0.5,0.6,0.0,1.1,2.0,57.1
GA,53527,0.447154,27.6,0.4,0.7,0.0,1.2,1.9,69.0
GA,53527,0.553171,47.9,0.5,0.7,0.1,0.9,4.4,46.4
GA,53527,0.42165,23.1,0.4,1.0,0.0,1.1,2.4,72.4
GA,53527,0.482282,26.4,0.1,0.3,0.0,1.0,6.6,66.6
GA,53527,0.42668100000000003,23.2,0.6,0.7,0.0,1.3,2.9,72.0
GA,53527,0.279949,1.3,1.0,0.4,0.3,1.2,13.8,83.7
GA,53527,0.597696,46.0,0.5,2.4,0.2,2.7,7.3,42.9
GA,53527,0.5605359999999999,42.5,0.4,1.1,0.1,1.9,4.8,50.6
GA,53527,0.264178,5.4,0.3,3.6,0.0,1.3,4.6,85.4
GA,53527,0.387933,17.6,0.3,0.6,0.1,1.8,4.0,76.1
GA,53527,0.411326,17.8,0.4,1.1,0.1,2.0,5.4,74.4
GA,53527,0.586408,45.0,0.6,0.9,0.1,1.7,7.4,45.3
GA,53527,0.122603,1.4,0.5,0.6,0.0,1.2,3.0,93.6
GA,53527,0.286337,9.3,0.8,0.6,0.1,1.3,5.0,83.8
GA,53527,0.248532,10.7,0.3,0.4,0.0,1.5,1.3,86.0
GA,53527,0.44359899999999997,13.0,0.8,0.8,0.2,1.6,12.8,72.3
GA,53527,0.502412,31.5,0.4,1.1,0.1,1.0,3.5,63.0
GA,53527,0.497584,27.2,0.4,0.6,0.3,0.9,6.7,65.1
GA,53527,0.5220130000000001,47.4,0.3,0.2,0.0,0.8,1.5,50.3
GA,53527,0.218352,1.6,0.5,0.9,0.1,1.8,8.1,88.0
GA,53527,0.496482,60.7,0.1,0.5,0.1,0.8,1.7,36.7
GA,53527,0.556878,55.2,0.4,1.8,0.2,2.5,4.5,36.8
GA,53527,0.601064,49.5,0.5,2.0,0.1,2.0,10.1,37.8
GA,53527,0.42736,21.9,0.1,1.1,0.0,0.8,4.2,72.3
GA,53527,0.522266,42.2,0.4,0.5,0.0,1.2,1.6,54.7
GA,53527,0.498754,33.3,0.2,0.7,0.0,1.2,2.8,62.4
GA,53527,0.52574,33.3,0.4,1.0,0.1,1.7,4.2,60.1
GA,53527,0.29391,11.2,0.4,0.8,0.1,2.0,2.9,83.2
GA,53527,0.601801,50.8,0.6,1.2,0.0,1.5,25.1,27.7
GA,53527,0.5575140000000001,52.5,0.6,1.4,0.2,1.0,5.0,40.5
GA,53527,0.51354,57.3,0.5,0.2,0.0,1.3,1.8,39.7
GA,53527,0.52487,58.6,0.2,0.8,0.0,1.6,3.3,36.1
GA,53527,0.558678,29.7,0.6,0.6,0.2,1.0,10.9,58.4
GA,53527,0.512362,38.2,0.1,0.8,0.0,0.8,2.3,58.4
GA,53527,0.5979,36.2,0.3,0.8,0.1,1.0,14.1,50.1
GA,53527,0.506501,60.2,0.5,0.5,0.2,1.2,2.4,36.1
GA,53527,0.527184,36.9,0.5,0.8,0.0,1.3,3.4,57.9
GA,53527,0.573803,30.4,0.4,1.5,0.1,1.3,10.9,56.7
GA,53527,0.5453060000000001,25.9,0.7,0.9,0.1,1.3,11.3,61.2
GA,53527,0.09477200000000001,1.1,0.3,0.6,0.0,0.6,2.5,95.1
GA,53527,0.48788100000000006,32.7,0.3,0.3,0.0,1.0,2.4,63.6
GA,53527,0.534138,34.9,0.4,1.8,0.2,1.4,3.6,58.5
GA,53527,0.5379729999999999,39.7,0.5,0.8,0.1,0.8,4.2,55.0
GA,53527,0.520622,41.6,0.4,0.2,0.0,1.3,1.8,55.3
GA,53527,0.10403499999999999,0.8,0.4,0.4,0.0,1.3,2.8,94.6
GA,53527,0.45948199999999995,27.8,0.4,0.7,0.0,1.2,2.5,68.0
GA,53527,0.15662,4.4,0.3,0.5,0.1,1.4,1.8,91.7
GA,53527,0.379201,16.6,0.4,1.4,0.1,1.5,3.8,76.9
GA,53527,0.49527200000000005,29.5,0.5,1.0,0.1,1.6,3.6,64.5
GA,53527,0.494816,60.3,0.3,0.3,0.0,1.0,0.9,37.6
GA,53527,0.528219,52.6,0.2,0.6,0.0,1.0,2.2,44.1
GA,53527,0.44662799999999997,20.5,0.6,0.6,0.1,1.9,6.3,71.2
GA,53527,0.538615,41.9,0.3,0.3,0.0,1.4,3.9,53.3
GA,53527,0.533755,38.3,0.1,0.2,0.1,0.9,5.0,56.3
GA,53527,0.144568,2.3,0.5,0.6,0.0,1.5,2.9,92.4
GA,53527,0.5220239999999999,4.3,1.4,1.5,0.2,1.5,32.9,60.6
GA,53527,0.5237649999999999,35.7,0.2,0.6,0.0,1.2,4.1,58.9
GA,53527,0.54545,42.6,0.2,0.8,0.0,1.4,3.7,52.1
GA,53527,0.522181,38.1,0.4,0.4,0.0,1.5,2.5,57.6
GA,53527,0.459178,29.1,0.3,0.5,0.1,0.9,2.0,67.5
HI,72133,0.738772,0.8,0.6,22.1,12.7,29.5,12.2,30.7
HI,72133,0.71441,3.0,0.4,42.6,9.4,21.7,9.2,19.7
HI,72133,0.667849,0.0,0.0,8.9,47.8,15.6,1.1,26.7
HI,72133,0.730326,0.7,0.5,31.3,9.1,24.6,10.5,30.3
HI,72133,0.740757,0.8,0.6,28.8,10.6,23.3,10.7,31.5
IA,59094,0.054921000000000005,0.2,0.1,0.4,0.0,0.7,1.5,97.2
IA,59094,0.058873,0.3,0.5,0.6,0.0,0.6,1.1,97.0
IA,59094,0.15901600000000002,1.5,0.6,0.5,0.3,1.0,5.8,91.5
IA,59094,0.074125,0.6,0.3,0.3,0.0,1.1,1.6,96.2
IA,59094,0.0492,0.4,0.2,0.5,0.0,0.7,0.9,97.5
IA,59094,0.058812,0.5,0.2,0.3,0.0,0.9,1.3,97.0
IA,59094,0.29743400000000003,8.9,0.3,1.8,0.2,2.2,4.0,83.2
IA,59094,0.096709,1.0,0.4,0.5,0.0,1.1,2.3,95.0
IA,59094,0.077953,1.0,0.1,0.9,0.0,1.1,1.2,96.0
IA,59094,0.06457,0.4,0.2,0.5,0.0,1.0,1.4,96.7
IA,59094,0.524584,2.7,0.5,7.7,0.8,1.1,24.8,63.8
IA,59094,0.053052999999999996,0.4,0.1,0.4,0.0,0.8,1.1,97.3
IA,59094,0.098625,1.8,0.4,0.3,0.0,0.8,1.9,94.9
IA,59094,0.083508,0.7,0.2,0.5,0.0,0.9,2.2,95.7
IA,59094,0.08530900000000001,0.4,0.5,0.3,0.4,0.8,2.5,95.6
IA,59094,0.07785299999999999,0.5,0.2,0.6,0.0,1.1,1.9,96.0
IA,59094,0.151364,1.3,0.3,1.1,0.0,1.6,4.1,92.0
IA,59094,0.111356,0.8,0.3,0.6,0.1,0.9,3.3,94.2
IA,59094,0.07205800000000001,0.6,0.1,0.4,0.0,0.6,2.2,96.3
IA,59094,0.24345100000000003,0.8,0.6,0.6,0.0,1.2,11.5,86.2
IA,59094,0.102115,0.6,0.2,0.6,0.0,1.0,3.0,94.7
IA,59094,0.074071,0.7,0.1,0.3,0.1,0.8,1.9,96.2
IA,59094,0.156975,3.1,0.3,0.6,0.0,1.7,2.9,91.7
IA,59094,0.451626,1.9,1.1,1.5,0.3,0.8,27.5,68.7
IA,59094,0.232271,1.7,0.4,3.4,0.1,1.3,6.3,87.3
IA,59094,0.054949,0.2,0.2,0.3,0.0,0.9,1.3,97.2
IA,59094,0.12643,1.9,0.4,0.8,0.2,1.2,2.5,93.4
IA,59094,0.051104000000000004,0.5,0.1,0.3,0.0,0.8,1.1,97.4
IA,59094,0.21208200000000002,5.7,0.3,0.8,0.1,2.3,2.9,88.5
IA,59094,0.064553,0.3,0.2,0.5,0.0,0.8,1.6,96.7
IA,59094,0.146515,2.8,0.3,1.2,0.3,1.3,2.1,92.3
IA,59094,0.22079899999999997,0.9,1.4,0.7,0.1,2.3,9.6,87.7
IA,59094,0.102373,1.2,0.2,0.8,0.1,1.1,2.2,94.7
IA,59094,0.117192,1.7,0.3,1.6,0.0,0.7,2.2,93.9
IA,59094,0.234877,0.8,0.4,0.5,0.2,1.0,11.5,86.7
IA,59094,0.089001,0.6,0.3,0.3,0.0,1.0,2.7,95.4
IA,59094,0.090986,0.5,0.3,0.5,0.0,1.1,2.5,95.3
IA,59094,0.051112,0.4,0.1,0.3,0.1,0.8,1.1,97.4
IA,59094,0.07400000000000001,0.3,0.3,0.4,0.0,0.9,2.1,96.2
IA,59094,0.17197,0.7,0.4,2.1,0.0,1.2,5.4,90.8
IA,59094,0.10929000000000001,0.6,0.2,0.5,0.0,1.0,3.6,94.3
IA,59094,0.131367,1.4,0.3,0.5,0.0,1.1,3.9,93.1
IA,59094,0.06264299999999999,0.3,0.3,0.3,0.0,0.9,1.5,96.8
IA,59094,0.209521,2.6,0.4,2.6,0.1,1.5,4.6,88.7
IA,59094,0.06263099999999999,0.5,0.2,0.3,0.1,0.9,1.5,96.8
IA,59094,0.10913800000000001,0.7,0.2,0.4,0.0,1.0,3.8,94.3
IA,59094,0.070293,0.4,0.3,0.4,0.0,0.9,1.7,96.4
IA,59094,0.077751,0.6,0.2,0.4,0.0,0.8,2.3,96.0
IA,59094,0.078039,0.6,0.2,0.4,0.6,1.0,1.3,96.0
IA,59094,0.09867999999999999,1.7,0.4,0.5,0.0,1.0,1.7,94.9
IA,59094,0.261725,1.7,0.2,8.7,0.0,1.6,2.9,85.4
IA,59094,0.324639,5.5,0.3,5.5,0.1,2.3,5.4,81.6
IA,59094,0.10039400000000001,2.4,0.3,0.5,0.0,0.6,1.6,94.8
IA,59094,0.062612,0.6,0.2,0.2,0.0,0.8,1.6,96.8
IA,59094,0.074022,0.6,0.3,0.5,0.0,0.8,2.0,96.2
IA,59094,0.17113299999999998,3.2,0.3,0.6,0.0,1.9,3.4,90.9
IA,59094,0.213146,4.3,0.3,2.0,0.1,2.3,2.9,88.5
IA,59094,0.331527,0.9,0.5,2.0,0.1,1.1,16.2,80.1
IA,59094,0.051088999999999996,0.2,0.2,0.3,0.0,0.7,1.3,97.4
IA,59094,0.071953,0.2,0.2,0.3,0.0,0.6,2.5,96.3
IA,59094,0.064584,0.5,0.3,0.4,0.0,0.9,1.4,96.7
IA,59094,0.104335,1.2,0.4,1.2,0.0,1.1,1.8,94.6
IA,59094,0.096822,0.9,0.2,1.3,0.0,1.0,1.8,95.0
IA,59094,0.401517,1.9,0.8,2.5,0.2,1.7,19.4,74.8
IA,59094,0.098473,0.5,0.5,0.5,0.1,1.1,2.7,94.9
IA,59094,0.051106,0.5,0.2,0.3,0.0,0.6,1.2,97.4
IA,59094,0.087395,0.4,1.1,0.3,0.1,1.2,1.7,95.5
IA,59094,0.09097000000000001,0.5,0.1,0.7,0.0,1.1,2.5,95.3
IA,59094,0.100076,0.3,0.5,0.4,0.0,0.9,3.3,94.8
IA,59094,0.34374499999999997,2.1,0.6,1.1,0.0,1.3,16.8,79.2
IA,59094,0.118326,0.9,0.2,0.8,0.0,0.9,4.0,93.8
IA,59094,0.151092,0.4,0.5,0.4,0.1,0.8,6.5,91.9
IA,59094,0.155363,2.5,0.7,0.9,0.1,1.4,3.1,91.8
IA,59094,0.083606,0.7,0.3,0.5,0.1,1.0,1.9,95.7
IA,59094,0.10746099999999999,0.5,0.4,0.6,0.1,1.0,3.5,94.4
IA,59094,0.105779,0.9,0.5,0.2,0.2,1.1,3.1,94.5
IA,59094,0.352144,6.5,0.4,3.9,0.1,2.2,8.0,79.7
IA,59094,0.20064,1.5,0.7,0.7,0.0,1.6,7.0,89.1
IA,59094,0.135515,1.3,0.3,1.6,0.1,1.5,2.8,92.9
IA,59094,0.075919,0.4,0.2,0.7,0.1,0.7,2.1,96.1
IA,59094,0.079542,0.3,0.1,0.3,0.1,0.9,2.6,95.9
IA,59094,0.320234,7.4,0.4,2.4,0.1,2.7,6.2,81.8
IA,59094,0.077837,0.5,0.4,0.4,0.1,0.8,2.1,96.0
IA,59094,0.210673,1.0,0.4,0.8,0.0,0.7,9.7,88.3
IA,59094,0.250718,2.7,0.2,6.5,0.0,1.6,3.2,86.2
IA,59094,0.291607,0.5,7.7,0.4,0.1,2.5,7.9,83.4
IA,59094,0.16100799999999998,0.4,0.2,0.3,0.1,0.8,7.3,91.3
IA,59094,0.096683,1.0,0.4,0.5,0.0,1.0,2.4,95.0
IA,59094,0.054998000000000005,0.2,0.2,0.5,0.0,0.8,1.1,97.2
IA,59094,0.253317,2.0,0.8,0.9,0.2,1.3,9.9,85.8
IA,59094,0.092905,0.7,0.3,0.6,0.0,1.1,2.4,95.2
IA,59094,0.148795,0.9,0.3,0.5,0.1,1.2,5.2,92.1
IA,59094,0.06456100000000001,0.6,0.3,0.4,0.0,0.8,1.5,96.7
IA,59094,0.200522,4.1,0.4,0.8,0.0,1.7,4.2,89.2
IA,59094,0.133204,1.3,0.2,0.9,0.0,1.1,3.9,93.0
IA,59094,0.092939,0.8,0.1,1.2,0.0,0.8,2.2,95.2
IA,59094,0.391637,2.7,2.6,2.5,0.2,2.7,14.8,76.4
IA,59094,0.087137,0.8,0.3,0.5,0.0,0.8,2.6,95.5
IA,59094,0.21208600000000002,0.7,0.3,0.3,0.1,1.1,9.9,88.2
ID,56564,0.25662199999999996,1.3,0.8,2.6,0.2,2.6,7.5,85.8
ID,56564,0.120523,0.2,1.0,0.5,0.1,1.7,3.3,93.7
ID,56564,0.25951,0.8,3.5,1.4,0.3,2.2,7.6,85.6
ID,56564,0.121925,0.3,0.9,0.5,0.0,1.0,4.2,93.6
ID,56564,0.274214,0.3,8.7,0.3,0.1,3.9,3.1,84.6
ID,56564,0.405175,0.5,7.4,0.7,0.1,1.7,17.6,74.7
ID,56564,0.35694499999999996,0.3,1.4,1.0,0.2,1.3,20.1,77.6
ID,56564,0.144202,0.4,1.2,0.6,0.1,2.3,3.6,92.4
ID,56564,0.120744,0.3,0.9,0.6,0.1,2.2,2.6,93.7
ID,56564,0.280032,0.7,1.1,1.0,0.1,2.0,12.4,83.9
ID,56564,0.163732,0.4,2.1,0.6,0.1,2.1,4.2,91.3
ID,56564,0.16484000000000001,0.4,0.7,0.3,0.2,2.3,5.3,91.2
ID,56564,0.22081599999999998,0.5,1.3,0.3,0.0,3.4,7.2,87.9
ID,56564,0.42678900000000003,0.8,1.7,0.9,0.3,2.4,24.4,71.6
ID,56564,0.146771,0.3,0.6,0.6,0.2,1.2,5.4,92.2
ID,56564,0.42045,0.6,1.5,0.8,0.2,1.6,26.3,71.4
ID,56564,0.524687,0.8,2.2,1.3,0.0,2.4,42.2,54.4
ID,56564,0.162466,0.4,2.2,0.8,0.1,2.2,3.3,91.4
ID,56564,0.131167,0.3,0.8,0.3,0.1,1.5,4.2,93.1
ID,56564,0.41737399999999997,3.0,1.6,2.9,0.4,3.4,16.1,74.4
ID,56564,0.16153399999999998,0.3,0.8,0.2,0.0,1.4,6.8,91.3
ID,56564,0.259801,0.8,1.0,0.3,0.2,1.4,12.5,85.1
ID,56564,0.21814,0.2,0.9,1.1,0.1,2.3,8.2,88.0
ID,56564,0.44709,0.5,1.8,0.8,0.2,1.8,28.8,68.5
ID,56564,0.15508,0.3,3.0,0.5,0.1,1.9,3.0,91.8
ID,56564,0.22833,0.4,1.3,0.5,0.2,1.6,10.4,87.2
ID,56564,0.47863500000000003,0.6,2.3,0.5,0.2,1.5,33.5,63.9
ID,56564,0.16384400000000002,0.4,1.4,0.9,0.1,2.3,4.2,91.3
ID,56564,0.181884,0.8,0.9,1.9,0.2,2.6,3.9,90.3
ID,56564,0.11881300000000002,0.4,1.0,0.5,0.0,1.9,2.9,93.8
ID,56564,0.24679299999999998,0.4,6.5,0.5,0.2,2.9,4.0,86.4
ID,56564,0.44687200000000005,0.5,1.6,0.5,0.1,1.4,28.4,68.7
ID,56564,0.188737,0.6,0.5,1.2,0.3,1.7,6.6,89.8
ID,56564,0.47675100000000004,0.7,2.1,0.7,0.0,1.9,33.0,64.3
ID,56564,0.22208899999999998,0.5,5.9,0.7,0.1,2.5,3.3,87.9
ID,56564,0.10197200000000001,0.3,0.4,0.5,0.1,1.2,3.2,94.7
ID,56564,0.45667299999999994,0.9,4.3,0.7,0.2,2.0,26.0,68.8
ID,56564,0.340081,0.4,1.6,1.0,0.1,2.5,16.4,79.5
ID,56564,0.48455200000000004,1.0,2.9,0.5,0.2,2.1,31.1,64.6
ID,56564,0.146234,0.3,1.7,0.7,0.1,2.0,3.3,92.3
ID,56564,0.315348,0.3,0.7,0.6,0.2,1.2,17.3,80.9
ID,56564,0.313449,0.7,1.2,1.4,0.2,1.8,14.7,81.5
ID,56564,0.125654,0.3,1.0,0.5,0.0,1.6,4.0,93.4
ID,56564,0.340524,0.4,1.4,1.1,0.2,1.9,17.3,79.3
IL,61386,0.14061700000000002,3.7,0.2,0.7,0.0,1.7,1.4,92.6
IL,61386,0.520524,36.1,0.4,0.5,0.1,2.2,2.3,59.0
